shannon_canon,shannon_archive
492.6835781430968,192.31509119654396
113.75177757789129,143.99897565236137
407.50942022579636,150.60913097762884
66.85965798404564,115.76251818477286
140.5936478223944,137.39197979424011
239.83423381387564,151.21216035470314
397.35062398617123,133.49828452577208
119.14679867151035,123.87052075368767
30.424091693358456,96.49891512376944
41.657699260890745,106.2358030680318
32.40772601365864,111.51938143589621
582.4684316043068,97.96199072773081
89.28967309975096,143.21203072511867
243.47233551866472,152.76349635431026
67.40372196320254,183.22245447182445
206.01255054803576,222.08550107869257
279.5475489011888,136.66385682077672
174.65946226019264,140.56775240658024
313.1595505582068,117.54325351702498
63.10943720647411,126.63741520106777
303.49070996139153,151.8683647874644
208.21608832816108,70.41742745418541
793.5914946239654,458.810612520468
55.11963311270018,126.35313745468899
53.33874021783799,110.85271531271059
329.14176247848343,95.1166674323613
83.03746361997963,413.2894672584276
106.14712985267018,99.6216247354002
43.72364586080491,160.00490673750787
221.9881311362954,250.73976790212734
203.8009959696723,307.3837686997946
212.00649948795552,303.1597415403414
174.647458582633,271.49043241657364
449.48358310975385,372.3826972115835
50.969012542152036,85.70313079858796
311.9381671693322,88.11249078926275
94.30024456155768,109.98519028780306
224.6591560497545,69.37070785299315
146.92827119624226,90.5579696646871
408.2387027739595,98.77277716292645
207.86645605123257,79.25076443640368
125.95900918515963,88.6139762545238
146.21253611899954,194.03705355876286
222.12546870847558,90.91481870010371
220.6384000009955,112.61671182994567
112.97020690990388,98.65501020859634
598.6578491718208,379.72706869638466
47.84639617288649,130.71413271552186
265.79480788916624,132.6221525250446
275.14144923485554,135.0728598175092
454.7049636196666,134.70077272023704
156.59406890753206,203.22012162658316
102.54780701252753,151.89517772045227
175.90513458806615,267.3477636067182
223.7703180990963,176.87102140038684
315.3237690573577,68.02959691340475
176.26519362587683,59.42016416249465
121.68179069718394,62.98529129739597
324.1989143161019,70.93943468234183
23.35393335256256,112.7455009359016
48.89613227749904,212.62926994592448
61.80915197834306,218.47385963735135
205.94692962697297,171.0239659559484
37.621934157885036,169.98901485507523
59.50848905352881,202.59696431275972
26.30148826465312,147.90128386965492
80.40185255088281,319.052032520916
129.77417815886992,189.16140427133075
35.25344362117415,208.10749703165482
262.18304784358554,217.7526296344421
91.3848998505998,88.27975328120237
190.46838741568615,177.29839961614903
193.33459521691674,202.44317489710446
536.704800889693,135.9758756643554
173.10886175357453,123.9290959025929
142.13133375436198,131.96227167468678
197.2479619178612,268.47442790952516
342.23495994521136,382.79271459740016
387.54913154628974,137.08722334457752
178.28125971884714,349.13575438774285
159.247271741309,267.60216231850546
84.31553739040615,104.70819259245124
267.4360616247885,127.8262075438352
511.47588652460837,144.58552590314326
49.26134874098688,224.11140845785124
211.74984676331331,127.38417789493853
282.1429894253427,113.33127411989133
99.53060705262091,189.67613154683784
257.3872476359282,193.01269774892262
146.50716597920703,269.98805379946197
230.3995287523041,265.91485948384087
310.4778021912172,353.61444936907924
272.3081555268422,386.9317849134495
220.6371573446246,477.13767596963874
689.9515317590821,124.37673269820374
379.3788423404377,430.5727849558439
1040.927160506414,290.8268586751249
632.5270965748418,166.49831023869928
401.09733311744554,184.02217329132304
415.16678597751275,316.38083466542116
362.63123330900703,123.3522629115366
305.71265790438025,82.39298735186487
257.6066845926814,134.26752975261485
95.53282948281712,258.15496970664145
73.39216736281686,118.67905057010275
30.482312341639314,172.7921216495888
158.90753120196513,386.1466714979562
161.97671408223636,170.76922827613555
79.12035231723684,287.39510873594014
273.55674273196735,282.9273228299828
89.16962792337688,278.99786967285075
34.54152227622161,265.1176070326301
48.17714823838972,561.0521472116988
513.3046516854997,588.3163729983802
222.99014326218028,364.88523050612713
383.7300468415126,53.55180233833388
771.0785251853974,72.93493335184516
211.5873911083652,225.01652214710475
57.950808812039725,243.1324560004602
23.089005494160343,129.38663849516868
70.47498983418119,645.9519434337838
98.44698404939496,265.18102121053164
31.76236690878508,253.37838520421613
46.838825450879625,117.71797060819084
40.701090952619985,71.23834642799106
127.51364958401966,239.46622521440054
203.18030459058815,129.17541894476113
40.44507614364453,131.35083137877416
32.994155790215025,151.60884082159401
74.07091958737402,167.38434873112126
77.30882326901413,178.7376877408124
98.16492785657151,257.6610446610226
61.007982502682395,401.51187679582733
260.9316581048605,346.0784789021897
321.20847749705246,260.2578220438172
158.8178691878007,156.13540757499695
32.33557340981582,113.47765667390732
30.327611872413495,121.12526296260806
242.320756600635,130.94439780356413
217.7494484842158,218.71735142785153
175.62703220345222,293.68834578993204
142.9375680968491,302.27104935960296
666.8120902891029,555.9050582778187
388.6939378342582,179.53180595439412
1379.0483825046751,134.3701585068407
120.6004395033469,209.2909813600348
373.81183408050396,281.2734765670517
950.7805323784002,77.42314773983303
363.99104717468737,71.06038537121923
86.16846958615356,274.62432406306135
373.9617766697828,263.96033490483893
175.40810105787546,199.6980597425991
125.65860755583574,121.20440529757197
129.30701187652508,87.92923784594787
105.14249530317885,424.7327120066515
823.8474107432845,96.12747033906233
875.4884154934886,66.33753818204482
1227.931073422592,304.7296412471515
199.47071648461787,65.09661999480146
59.65554905380066,144.77338559727073
29.368110659201452,239.68194459936697
22.2466106658652,297.34366674836934
69.5323519930684,212.6867863007169
65.78345876474502,449.4373370011083
38.98269243733734,380.19893332579073
251.3038255888797,124.37577934949262
223.25798526665687,81.52896828086581
27.08169629987127,157.42275098586518
319.4491359104127,183.79403571750433
195.60001326629666,206.98827575612054
46.184216121518666,47.93988636754516
119.72580542931223,138.4606714423259
223.2786253455536,73.03097528102937
335.2736859142526,108.89497192254511
149.87174430240603,110.38081761939472
32.56821946286922,68.20015828821735
51.538866461703506,115.38534290474465
128.41039838362352,82.98138241348539
219.29770177416978,91.99418092848731
40.924171736876005,155.2513462604933
1253.9006400413027,185.10653091429043
813.9011958621257,242.65169826293615
139.7695239263251,193.74234068520005
313.785638610301,307.61730463720465
119.16821282036737,112.51747684918769
659.6711384164217,743.2670081107279
493.09194328175187,326.8018773853018
193.63597904054564,351.571241686937
333.43164402560274,338.25852628535614
316.93476840804186,194.41842453618455
337.65545897552903,628.0383940664111
352.3710279657566,115.43020178701651
398.5710332087306,383.6863993967831
302.6201686207914,250.85839248761442
323.3024000711559,226.1244490326179
219.07508966158434,167.77173469598074
318.29315500125034,186.63318120505852
360.73334160778603,138.08723884693293
400.87952409607766,127.70335431236533
372.6206645723058,125.60617662063355
325.4467417747093,1028.0533033931486
520.6885517825992,287.0608691014202
215.87432851453397,191.56570784420973
181.39666791015114,165.45317288302965
807.6556770636523,207.3651376867284
285.22438714677924,123.46092946940398
239.5261805536146,280.73946641739207
265.42118131526234,433.8598941036655
327.61200146182256,501.8720446825105
320.60397977764615,419.5830914585299
114.41458198005411,221.2076383239444
192.32398238835515,187.3430816668864
307.6744743175656,169.37731185717726
230.8975377549852,105.54832345475425
1959.2037246165248,741.2392792910923
291.5000971118188,714.9100671692171
243.25139316248956,459.4056495459351
307.09270735534346,352.04314072648685
315.74127029086446,252.34505427781988
276.30906306928756,151.3710157049223
630.4596221906786,257.9932497391168
84.88046339297908,280.9314282594271
83.12213144287034,103.84682422104564
185.86308564899406,397.46437638082745
192.04001556083261,96.12407294134198
384.6765795915953,194.9060700348245
1600.2894363062444,130.03597901738408
158.02945849836985,56.77651176063768
206.37816114747542,160.9646558161963
14.42323638401637,192.38748046962849
445.27488218009887,741.2392792910923
339.0154264428456,188.54955138737844
298.956851269013,179.72007959476932
247.48150712476837,224.1614875789318
363.85658619486804,377.0263403232974
461.7707545701809,152.2741770147568
419.02315969248684,175.236155939321
452.2722259053206,61.53569779567992
450.25680313308044,86.41132381661883
537.5972660969902,237.1381684688556
220.3143707919582,117.11397253582025
97.68940830601248,107.56313990781445
41.48758900775697,97.00432848222748
307.6537266364175,135.91104338026085
185.54173859852938,75.12966971350846
214.44392516022504,233.8651107940248
307.90292486965427,772.4259677927993
207.09615425084036,283.4970484315094
52.66065950583932,199.48391794768875
101.335403720962,240.83990858458898
108.94031279375436,243.91422917521518
45.58736982178175,148.8063397901155
292.9164527062005,176.76501317912974
448.62510507368256,44.33582282980948
583.3367784810417,126.97374563393798
104.53495516923151,152.53769443295064
272.21808424992713,222.71569867757202
257.14855228879014,208.62147340764366
576.4880788804655,235.0833421522157
327.0841802056291,132.80250092407246
134.44322469098736,156.33391089901028
429.4605071056604,227.39196695046084
97.01142184378318,384.5123369074068
169.50239778701828,440.09806443798624
90.74663503491648,362.576603442821
318.2363984442866,595.2350343799843
280.14196566560264,161.02455689339536
316.0201560116217,155.549564057899
182.2955931697606,65.21024593301512
248.92862850838665,338.06785486730746
849.4742131264617,360.71582309953794
240.15632580472777,240.81555445948712
116.97960744187175,265.0604706435939
321.00248802992917,121.3024802791556
120.06101643526938,356.9977481362841
415.74799102606244,466.932796884832
182.59053610787075,384.9154046418892
220.07570314940685,196.1188146602285
147.1901626998592,181.24508481099664
130.64426596976776,225.19814657281714
365.86417607622843,41.00306802923238
1543.8982797886604,164.135760825069
123.9889949081091,441.79641468623316
257.5560304280036,319.24436878457965
514.2417261114307,59.30486054943857
230.37426920181355,150.12331094143548
118.20892402733277,136.3608021590714
521.5398081010876,122.40467880724553
1620.8226912584694,852.3560537933657
252.750609510402,247.34401109043569
259.5715694485086,117.22582341681782
116.03353338972119,107.70077485543145
372.21078389907984,339.44273693640827
118.1157625324317,188.98174125480023
199.88761985195435,216.6081388441529
685.9650285936121,218.0379915289568
204.634562378448,317.6637858601727
400.0402890538,431.28582557772364
164.41451445621968,153.47713172556985
74.1037881091042,125.05531250847147
456.93898131064617,125.29023925754039
154.18051167086833,191.08268616196443
200.98342301789253,273.0246193906538
660.344298830503,278.3779181446107
95.69362831935541,117.36156652638238
256.7005880927152,257.837248992808
235.31897503542356,177.52943858575694
399.60626854476527,138.06856558886653
233.77942850809563,271.32054799692145
217.2274731439675,267.88983544371683
258.48808242571425,498.39729306219715
372.3304751306153,92.09428948468798
396.86437558849207,171.85240784245116
366.14055183178823,181.27826590495818
90.55513159675891,189.7024010092675
179.35388847372934,221.0351338794773
116.14860194844351,157.4815468508294
15.573760837149987,133.38372746204539
16.728975539092886,212.0588419791305
207.85179923382336,228.49114299268277
205.6004491962383,322.26893251255063
247.3371495260483,392.50177089002096
242.3810591468504,13.221921156160233
274.52213307139004,106.35359294809136
143.66435422737013,155.16580905252295
352.2125695846076,321.00724045748626
194.7243017195088,330.0268696390878
328.56283579630656,654.4458469650037
192.85011638195138,322.05745335960717
14.42402163013553,138.85006856311622
16.02874146971236,282.02840005611466
15.742667905000442,223.3200315095743
289.600141241006,160.82967267669886
345.06244069140615,347.11273763911726
365.7131626185278,291.25049541359664
275.3021710764015,238.41570064553218
146.90963394544332,160.00320254367008
351.81236776128833,119.94006208242475
61.80641636542752,105.22588210906144
192.04536950842063,164.8736812431651
396.4563789510353,145.83736547294544
497.99699628243985,285.93804117341693
90.09704906989295,196.09184066211293
667.6272182106351,510.1952977887967
352.1496291159855,484.86952916080304
141.63271246079324,420.7249843972956
335.66350416879874,442.74870369003276
414.3215544608626,146.04882342244204
347.1794928449275,41.162451886831676
390.1083116409565,136.58568705070041
100.9133466926659,168.59500770500946
177.43795185950188,207.25860531694366
425.78853234856047,338.885816796973
440.14237926446793,145.2872464494252
182.155109036141,263.3898613768999
465.06593978233207,142.3969043105716
140.95433532133816,160.00424716758113
370.16194409621113,196.4617648278332
373.24958969799377,156.70680960921513
317.69894223921597,174.2522662232833
138.17523516488146,144.87013696496152
244.69175219351902,147.67389628345083
198.8417228197376,189.74577084892536
222.7145987751014,185.846546569778
158.21505962775487,174.54805389324375
391.7519283098034,456.60701655706265
201.43847317245692,506.4963594247864
218.83255536001562,516.56800814645
258.82213049113983,138.27553848901397
187.50503806297667,278.28268215461054
130.37399089653613,51.91783595617578
237.83938222630582,324.9745717894686
207.0235866443876,272.7260675326715
139.7587848116219,480.01332955252894
149.3390716879249,467.2207115655453
347.05097501220666,454.7193958664658
392.36983777777453,253.16757645922613
451.68473384756436,278.59276324877465
292.3637316069821,367.8029698198749
186.95242051242096,318.58049653568264
92.96884584630912,391.4041036359708
209.8326201815467,93.39268784755865
58.20670660237877,161.9994413146278
298.1156138897883,247.89049541052904
181.9402967931891,248.42917205083853
184.5970819325875,161.84366174822452
379.0406248220757,174.12313048202927
94.91166837566263,251.8854150261387
214.49677413925676,266.86690611931544
164.06703223768577,289.4801702745994
91.27839671476232,246.02671148561433
251.7815360772403,278.51834445444064
415.26708802266825,341.124231306049
176.49081663411775,342.6247036839085
319.7847264343177,579.4006514749635
112.5603839261883,248.71421339101656
94.89102091695092,275.8757630082557
120.32766041892805,325.75359169631605
149.322807273556,227.58131986389373
127.74462390571439,323.70132740223653
249.3116447934081,140.11743790116668
149.6969298496704,409.82957179909096
362.3837677448355,241.62105025727567
27.733039812257257,297.24349982205194
185.71828724516573,413.30010977309695
134.73173479336026,438.7145243225095
303.986784321996,211.00841251060328
120.4046971286848,207.44848050466828
54.45421241128372,161.80638520078085
515.8251330540392,595.5393620250716
479.69674009508145,240.21616473461432
279.0276863153425,236.155311706544
103.13004578057071,242.37898622898751
140.23877534754902,287.1308140045554
191.60653276643802,237.69818482170604
304.0997864476184,351.6101033901074
247.33933606783603,406.89081775593263
137.67356657752404,134.83978700527587
270.187298961091,207.75291115392494
67.77038101712232,589.496746410844
330.95525315392945,352.41726027640317
336.8657154329023,226.50506341639777
452.119568306448,89.92782451203237
461.66885116629453,590.1681359140815
385.74355061898524,389.98134025517714
60.781531986788266,331.7454753373169
136.17125379383347,135.92167884664687
243.50457705075195,189.82652766018202
66.70956658301856,289.3792158449196
130.69878307985994,124.91694808022807
353.1791957980838,337.32729723481737
113.58913476047931,304.80472512045634
117.78499324667948,595.9746851596693
502.28900334810197,142.05430516608814
83.99866801709669,247.3747943122643
166.9868103654705,520.9048734929071
113.78845390510413,319.03468310058724
106.4826442552042,183.92902886125296
162.92708834799998,202.1544791289402
238.10944713041636,227.99859910304585
233.91532635353997,135.37642864272553
369.4381789204166,149.87638560958695
217.2687325983483,214.7120574193916
158.11462068558018,380.28927852492956
166.30883037496986,28.150311718002598
225.35437034996897,173.66271419855204
102.86543236994801,84.32920721436298
160.59382492274005,387.4624675576969
27.994640419558475,258.16121113733396
248.3048618665098,303.2941815126328
130.84921961238467,221.12067521643783
227.65476456512607,135.8976187037408
119.40145222088643,364.5718571725334
182.22575827414386,267.3653659057496
188.16870679308997,230.75891867754686
177.54827735023312,146.65992962800527
265.8107018623195,168.31057860488605
413.52117783676397,198.23141786491666
127.01589576068699,103.58226816442128
264.36492641634754,149.55376990345013
113.80863553454716,219.17867078242213
321.6667641947479,142.57052082464384
44.6881207537213,198.45656174472188
445.23968270771473,105.70764161586688
322.04190075114343,271.0980205697041
117.93548785183015,250.37055051949065
62.44327775947283,194.3605791975727
207.0242751448263,125.13534469600997
80.1766500596471,198.0081311804749
120.0152377723324,151.49875067623998
185.89092336140243,202.19089588801643
576.7845552385195,63.88264503729143
450.832669336565,211.7523462405877
202.49115094504742,140.0370942970328
120.48686586306897,308.70883090136607
94.5343703464018,278.76688910022597
43.98816946870465,282.6480383034257
374.5683217085293,201.21190627308346
315.54685996543475,72.96609730607487
87.56448129253948,306.39505656699316
213.20327152207187,373.1229384076085
743.6161958955342,242.7004369924945
195.57882003113556,344.1856169857806
87.45510786421113,315.9721441554277
438.1599080809841,312.18293348599406
122.48914189898457,110.11827245417012
132.79102679050607,130.13378460362648
188.92896137962148,239.7297182888759
283.8707161595275,189.87014845526548
23.496277939937613,493.1983661077069
123.60914335852807,116.50536600833199
30.839351335313484,359.62450987403855
161.4989673404631,324.6914771079903
106.87539552481107,232.322913316742
205.30729866042228,190.16541073850104
170.3900563313508,239.48015061463565
182.0409113447037,307.60175750530436
114.58080841243267,350.77036876489274
126.98592770345144,216.63935243543708
186.83916850655297,139.88578815649555
232.5425357402919,110.15612416953017
271.7612978525755,140.04321816818342
438.5463251517214,123.173427876013
327.81959958420555,142.43953946288718
519.6699472620172,140.86507490042382
93.91087589766111,216.4371229232641
150.6794602310845,362.1892760335819
190.0154555634277,249.59752920750356
202.77518602142084,354.59129082064345
219.35839426216333,274.09040340844456
19.040349392930768,419.06946327352523
171.86109769700772,307.61361505621653
391.33900576261647,224.34268037300257
215.9238492569073,275.2472102357677
132.45015444127563,188.24466424665158
208.87023068308085,180.8683509348829
378.8049943792688,171.6076663323086
18.536932234505663,182.5137915167529
466.45376310536284,184.46636336834592
181.10364268741762,189.08599681775053
232.2020295389393,293.42756025887877
197.67359443597405,42.73557649353982
167.9023492659891,79.33609079593728
199.88571477723607,181.8008247976503
137.04856235114892,173.04966486163147
159.10247675504698,142.96987639284242
178.60271325199517,182.06890546183124
432.0837820589651,200.38545278137948
249.25871745590229,99.65133985190529
196.96189462822258,281.220438038062
112.26171805151859,340.4409112734125
249.59266670512372,168.33664441518323
167.45188875600948,182.19214531589444
176.48633135200976,132.8455393101675
220.8994717104043,309.8079546968516
176.2924061758233,222.8302435019167
207.8491808176791,492.03882208456525
132.72568070665548,60.311754706236044
125.8103115276435,163.1841740098882
350.6246585534277,176.96253190586685
222.33962897455606,121.62378232930283
235.9314996029388,193.85170140752552
79.56124758001305,144.65356518371232
220.56265542432897,407.4240918825677
214.55186096748122,194.2139663022656
97.41014751667564,968.3159991970916
48.91164728681394,178.05266387468285
166.1366978039213,280.8467271793359
281.38492342104485,448.61218241958034
296.704955842754,201.6605102735371
71.29949352058121,202.7632348579168
236.52028600610063,256.5416298152607
156.37538622696573,212.94247505237104
199.9826088211116,196.36916413437584
104.33051157065071,533.4293779726908
117.4521405863671,284.00141419380884
202.556133187132,247.1012536593411
245.4346249326601,114.54072249373594
84.159415211094,109.83784756038641
105.91794550474025,101.08106658452164
98.52246672252963,113.70323573867466
117.8829108861504,349.418172152201
224.66405508206958,116.23020047020766
265.0857689718747,424.4592253128819
77.23219293724503,465.2268369944689
77.23219293724503,698.2608913146383
198.36088265960854,268.52182178904917
223.02165960061498,37.16207869258213
297.07728263568623,344.37005697722407
42.906935072793935,367.2205167202203
273.9616546849565,310.3448604344248
89.3843022407512,169.96659281518868
593.126577468737,166.77210065676468
178.70262602780613,386.1828779542424
214.2689609406473,337.45000036045053
209.56379243384742,320.26149687751155
212.06358554603094,141.851982886041
187.1596052044338,210.32739344829156
460.06843491063574,406.50121763805106
234.36863157370388,182.96378857917028
240.33800444990015,233.00011752133176
206.69579003292372,171.71696232614212
678.2529140287179,239.86886962984474
181.26096070492017,229.30918923639226
116.03021772534676,208.5327375175806
50.669931518655225,207.9343568965261
129.79660092154487,183.56420372798334
147.3452936264459,264.8848162237301
160.0832181731255,122.81733726143484
156.1903045372517,353.84060089211596
190.06898492529368,94.721494690323
94.17640535071638,408.68151148525686
328.6902788880305,394.6295908392716
265.26163261071883,253.02691920294492
64.28320055215234,194.65731136795478
772.8631602933202,272.6436260109383
683.8090311231406,206.81357931067063
105.22333166884275,262.41312405981165
110.16287729673473,147.28415384010185
208.69932282808065,174.8202885524449
130.02334802009258,273.3500703764507
209.22586539676547,156.00206654618918
80.63929333310996,310.01013950645967
264.01907206725906,749.5958686321928
83.17681417289693,300.6335681088483
163.04716436632572,194.22952026844698
117.98961477988858,294.0609787994586
171.65275605743432,237.95336737327764
248.07114860452276,198.5194479802713
219.43394134708163,229.33738518533588
358.7653999488965,266.6226960523686
537.7914211071676,263.27302964938787
83.43411595934609,371.3958691211867
117.76638961851543,207.11522676974303
92.14661373862164,199.4305606583126
403.61393501860414,269.12523974182085
278.9654573716948,159.34699140689068
164.51699263492364,310.6968592797698
127.44542178405402,354.0122576459743
173.1679655015796,235.30101434716582
309.17929832034457,208.4278551907292
176.95254116621618,176.32437347863603
89.05853661413323,58.58103461633411
246.8035261430371,342.45584704124605
296.5099434974231,383.9065720066178
271.772833128769,327.1773954995625
200.25292944668394,199.87475098588183
210.99885858074106,229.00684088668697
118.97983048061788,387.22934724607893
121.03853859141988,196.64900129592388
447.0155432675788,237.4749660906844
161.54770224707696,155.4774951853871
427.35424746495875,350.67601285688016
101.61459536492484,178.26767488730954
486.8832854460928,320.2273613045892
117.9993100359031,201.2387177950237
165.28083709223787,346.24055810100293
105.93057819494071,193.93788555753449
137.2105657036137,431.43609515980125
105.38086618695557,142.62305245020917
222.7115584488138,421.89473225602427
152.89340266004132,200.90910531434977
96.12937176470368,209.51522520643235
154.7749875113532,132.5705104131101
157.88606877280017,187.82130491568017
74.16198202301588,187.42229137737974
63.485284789595084,289.957186289819
240.59652300009574,184.31478969306895
188.18787174656325,177.51179033150996
147.32642286661948,129.55563320509734
140.50885915484102,72.89378858518322
129.06821548816382,267.5714225190384
73.62694662233672,130.81619722861657
164.47115231846874,323.65598009249334
169.29739257155023,120.44979115360307
143.3156798614543,209.53616125402584
150.96159732498575,200.90585227582548
160.07083569223957,263.120130673952
141.45780448449264,157.80807249023968
172.494665003526,258.6619257044484
145.5168317176085,186.22193631266526
597.4448029067439,249.43449461642663
158.36701666599532,278.02104323430626
260.2508596251416,319.6941194902542
186.62919330031008,300.7709412696516
152.5431998973751,181.95751435052958
157.24931947404224,293.43660958447884
155.50966955047832,273.04908278964626
148.52832864162588,193.99918290000437
195.40424417657118,252.59513657697877
146.3392570759777,351.5706177317764
112.8993271610229,131.83426784119763
260.90165919181334,327.61303289144513
156.74036669501945,176.518024751347
275.4540400960299,246.04783386044946
287.2367401814005,404.2583651467135
275.0752390536915,176.07257937462924
156.68190994175086,156.06024733543663
365.71559102122325,306.1305820064107
82.65361301470371,234.45753070119264
173.46187199317544,186.58644999610047
194.44863021732667,175.35392510460576
273.746480332605,249.63200833224033
140.66625202008456,200.94843160677786
189.18159076655587,132.22937900109306
35.449984521235265,391.1723112558335
174.2792490776011,373.85029998999545
69.94924634835465,333.09307294685686
592.9937523908543,166.1064011647035
332.18171342452166,104.72270761156197
828.5021605148859,161.20115804768378
186.1794177692621,270.0088063664408
219.7073432709567,158.86925908641743
207.53118924159529,278.8963709245479
118.26999533038133,903.6312277559316
119.19884912326431,288.31327044942867
582.0723174137717,128.21868548647348
559.0524906730572,194.42764291014845
193.06034409824764,195.43133092690732
184.95785874466526,239.65060603897354
157.35872208827968,174.9132415668128
246.59644032382107,288.46214445932696
52.29740125983026,244.85324009153575
50.84449378580418,225.8307065718306
190.82669481141727,240.47469001693148
187.2883945352345,155.73566853183502
195.1936655700688,213.7900913180025
226.0731726013827,221.99291328203668
125.56220290822861,207.69725757986416
43.7195264956706,145.36860352069024
251.150501903039,156.57404000983863
246.2473935740336,163.36626150830634
102.98582201145342,195.02153385380566
132.606256917946,357.1897783321593
247.16694339847726,183.65173582548724
180.28020707641676,184.06567108322804
166.1787385145182,226.2295409267089
158.78824676977402,306.1768049233092
808.0848360815123,362.60212191014296
242.6063695925513,247.12226860217777
150.35215364535466,312.1395767163857
406.57871335032155,655.9076044408824
181.17299021153707,594.9081558877
158.66018069471605,142.00480343263175
49.09041470450883,266.08479920320696
256.0053840453577,320.1503732290715
221.47795558995998,287.2244391161829
122.98395783636181,392.68363687933703
553.0201662848305,158.4008460833
641.1556067303358,465.48682245416825
322.73417245850334,156.57550120306652
162.31857388442208,188.66145195276354
181.6539102553948,325.3114974791456
431.3690769045092,156.28366552733834
151.57718616939894,274.4943000985213
219.62289671409604,345.4488216540718
572.844710775441,233.58539701459216
323.06660489937497,241.21995533400516
214.8794374282755,251.60982806456929
206.51971055608507,450.9673227561061
225.72658655249373,437.36729842761395
142.3262255291154,324.9815228993469
416.9118278212077,43.00974075295531
251.91777899841426,278.4941815845924
172.6706352701386,211.71967074551443
172.24971166304687,344.29876059088514
213.74538712378262,451.0130115499475
233.61372007028518,184.37787304831892
223.2107838276651,312.1830380865008
200.5599366535636,267.56262724677896
217.9535476480138,251.7250129552592
213.3973289404546,192.81753212516153
175.0825623241543,181.2700387120102
